review_id,review_rating,text,time_created,restaurant_id,user_id
ofmvh8-e5jrVKGF-vKCFhg,2,"I wish I could give a better rating, but I was really disappointed by my experience here this past weekend. Went in mid-day with a friend: I ordered first...",2019-10-29 20:07:14,mJ6wNXXsc5ettMVhrLMv-Q,OZbdvCjIOOy3a-Ia5yJbXg
b4PMQZKPV43OPBC3zL9-UA,4,Branchline offers an upscale lunch option to the Arsenal on the Charles campus and a very preferable option to Panera at a slight premium. My rating is...,2020-02-13 08:56:40,HCHxbmFDip0E51onVkcnZg,rNkUINslsz6e-ah2L634sA
H4lWrhKmrjEWaavNWl9R3A,2,"How convenient, a nice restaurant connected to a suburban theater. Dinner and a show, right?  With apologies to ""A Chorus Line"", show 10, food 3.   We had...",2020-02-08 20:36:12,HCHxbmFDip0E51onVkcnZg,pbh8YUVDaMjNdm-n2s-vEA
ZPAiter0iaeFy5xxcNNpiQ,3,"This place is fine, but for the price point, just go to Eastern Standard (same parent restaurant group) or The Hawthorne.  It sort of reminded me of an...",2020-01-27 08:59:21,HCHxbmFDip0E51onVkcnZg,BoFtTUqpXocFjHDmO8HWyA
rw98dDm_zwQG60hl6rLy7w,4,It's a hole in the wall place if you're craving some real mughlai food and are tied of watered down Americanized Indian food,2019-11-09 17:21:56,WjnPQa6DYwnOLWA1X3EISg,QdNcgM49ilT3DVT0QYu-TQ
AOlZafmj7hwi8d8NtU0HCw,1,"Some of the worse phone etiquette. Called twice and hung up on me twice. Missing an items in my order. 

Calling me Bro is rude and unacceptable. You don't...",2019-10-28 15:51:40,WjnPQa6DYwnOLWA1X3EISg,IHwJwTj2R9Zy3V0PHgvM_Q
UYsxDg3Y8H9o5blpMovIaw,2,"I'm sorry to have to change my review from 5 to 2 stars but the service (dining in and takeout) is consistently bad. It is a small place, yes. However the...",2019-09-27 17:27:47,WjnPQa6DYwnOLWA1X3EISg,ZScXfwsfnNes26Huxz9uWw
HhFSLBkslna9adMfm4vecw,5,"Came here with a party of five and we got XXL nachos and margaritas! Great food, strong drinks, and great prices.",2020-02-21 17:10:07,cSvpRCBljhJiE6NFZUwK4w,-0uliHFpwJpYOL37Bpd1uw
cPSxlYoHQVlN_UoJRCb9lQ,1,There is barely any Mexican food on the menu anymore. The window said there were enchiladas but there are none on the menu and the server said they don't...,2020-02-17 11:16:13,cSvpRCBljhJiE6NFZUwK4w,HyojJ6DWPX_7LdDQH-_IRw
DdALX3MY5WOrCZPuY5z4yA,1,"I went for a late lunch but should have stayed hungry.  Instead of their lunch menu, which looked promising when I looked it up online, I was given a...",2019-12-16 07:02:31,cSvpRCBljhJiE6NFZUwK4w,H9ZFxBToN995-02N5vW1tQ
JWW51Xh2cPx2Wd0kGgIGhg,5,"A little hidden gem! A solid 4.5 stars and a .5 stars bonus for the conversation that I had with the owner at the end of the meal, read till the end, you'll...",2019-12-01 04:44:51,rQ8NMRJfhTTV77gFoVYHyA,_LpkKM25p02vm6LOZX4Vxg
wrOHFYq8gEtgO7fmSjmjeg,5,"Flavors unlike anything else I've had, and very reasonably priced. Loved everything we ordered.",2020-02-02 19:54:52,rQ8NMRJfhTTV77gFoVYHyA,Fd9YfOHwCqj8xYJVeKWJ4g
tr19AAUpOx3aNVd76Y1D_A,5,"This review is for the Lamb Couscous only. Ordered it via Uber eats! It was well packaged and still hot when it got to my place. Now, the couscous was...",2019-11-08 18:34:39,rQ8NMRJfhTTV77gFoVYHyA,NY7N2ZBVeaC1qxKLr4-CBA
0clMOla-yFFcEzRgevOXAA,4,"We liked this restaurant enough to be huge fans.

Having been to Athens, we're pretty familiar with Greek cuisine.  Desfina met our needs for Greek food in...",2019-10-03 16:39:08,WFMlEipNxrPYArq4VSaQaw,H2WhI7u2Zc-ozPnKBvhWwQ
gz6xl6q-4Dvu2TpnGp9JoQ,4,"The food was very good! A little expensive for the quantity, but definitely worth it.

Dolmades (10$) were amazing! It was so flavorful and the texture was...",2019-09-18 19:00:13,WFMlEipNxrPYArq4VSaQaw,RFmzF8KgnVppI0UbB3u0_Q
WueN4VhWhrOksxnoy5Cw8g,4,"Stopped by here for a quick lunch after seeing the majority positive Yelp reviews. Now I can add to the positivity. Food was cooked fresh, flavorful, and...",2019-03-12 10:20:54,WFMlEipNxrPYArq4VSaQaw,STzFNXw1zNuzUUSBDoUDrw
2tplvy4Dp7-YsfTMBlpxNA,5,"i love these guys. husband and i come here all the time, and bring friends too. 

we're vegan, and the whole last page of the menu is nearly all vegan, so...",2020-02-01 12:12:21,vsS0M6qbVFaCFKYZA2Iu2g,OtVNj35tJkgl_1pv5hYQ4w
6tFvoKUIRMMjRsgIqPSFEA,1,"Remember, the credit card fees being charged by this business are ILLEGAL.

Chapter 140D Section 28A states:
(2) No seller in any sales transaction may...",2019-10-27 10:38:28,vsS0M6qbVFaCFKYZA2Iu2g,5UDVAuh_gJcjWw5M4-xsbw
K7cC--vV7QNpqHVQDWECTw,3,My parents were taking a flight out of Boston. For two weeks they were going to be without Vietnamese food so I told them I'd take them somewhere for...,2020-01-03 13:41:41,vsS0M6qbVFaCFKYZA2Iu2g,FYGk3GLazImbflJMiIhoSw
JqHLN_JAVIhiQejk5Teyig,4,"The Ave is the quintessential Allston dive. With a plethora of high quality drafts, cheap yet consistently good bar food, and great service, you cannot go...",2019-11-10 20:34:26,RJfovzPhmdt-pYHnFboM8w,BUaVW3wq4G3qpI1gJBKgwA
UjpqvFcV1FWfE5nd0g0_tg,5,"This is one of the go-to spots in the neighborhood. Much larger than it looks - so good for groups and no waiting. 

The food is simple and affordable but...",2019-11-09 17:17:24,RJfovzPhmdt-pYHnFboM8w,HnuutgqM2lcVudFhe7aGQg
fdBZzUT9TzlT3ewEJd2uyw,5,"I have lived in Allston since 2011 and this bar has easily been my favorite bar in the area this entire time.

Also, more and more Green Bay fans seem to...",2019-10-27 18:05:24,RJfovzPhmdt-pYHnFboM8w,3Sy-4ZEF2P45gY6TzBE9fw
utW4ui0nYkPOrACKMISQ4w,5,"I've been coming to this place for 6 years now. I moved to New York 3 years ago and, everytime I visit Boston again (3-4 times a year), I still go to grab...",2019-10-05 16:05:55,T-kJzBxAIod85_y-f_0lAg,JgHJd58cZ2sDbhgpnucDPA
IxI4EuDI_GSCWm97s72EXw,3,"I've ordered delivery from this place a couple times, and thought I'd dine in since it was conveniently located for me at the time. Walk in and immediately...",2019-11-29 13:08:14,T-kJzBxAIod85_y-f_0lAg,NEoS7VGDzNok0hxC1yf5fg
KJO3NijPHj0LcG1ntQh9OA,3,"Dal Makhani is not really a Dal Makhani (honestly it's a fraudulent).

Shahi Paneer Tikka is good.
Garlic Naan good too.

Ras Malai is Meh.",2019-09-15 18:30:05,T-kJzBxAIod85_y-f_0lAg,_A0qsJ2cFzwzIxAouOlTBg
p_R_7M_v5pe-hTQ2hY6Hog,5,"If you consider yourself a brunch aficionado, Loyal Nine is a fantastic restaurant for you. If you're like me and simply enjoy good food, Loyal Nine is...",2020-02-10 02:15:06,Z9g2Zxf8wSXjgCanPPrnWQ,kU1Ww8XdkUV4C9XCaEmKVg
PTlvoy9f6yAOXTlUsP6Fhw,2,"Dinner last night.  Have to say a big disappointment.  Food  was bland and my craft cocktail had a very odd flavor ... smelled like household cleaner,...",2020-01-27 06:24:39,Z9g2Zxf8wSXjgCanPPrnWQ,Ht-O_LsReTqzU9PUTYJgPw
llzk_CMIoUsFH-Txe1sczw,2,Came for a family friend birthday celebration that ended up with horrible food poisoning. We all ordered the sharing plates. I recall the duck foie gras was...,2019-12-04 10:57:24,Z9g2Zxf8wSXjgCanPPrnWQ,4fPEbz2julpQI_AdCG2mMA
sOe6ZjxX36ftknr-QOTZRw,5,Love this place. The chicken & rice & beans & fries blow your mind even for being such simple items. I've dined in - cool experience & staff - and ordered...,2019-12-25 18:46:27,5Rpjx7Q_e9uXd7Q7zEZuUA,2Nh-yJqS5Y9VoBThEYyDlw
cS14lEIl-IDiaWpDSVXJHg,4,"Don't overlook this modest shop! We got the whole chicken with fried yucca and house salad. The chicken seems basic, but it is so tender and juicy yet...",2020-01-18 18:50:17,5Rpjx7Q_e9uXd7Q7zEZuUA,59TtM5rn4T3llOB_2tT13w
88SfAXQKoMfcMVGH47_new,5,Got the chicken tacu tacu- it was so good! The waiter described tacu tacu as rice mixed with beans and chives. It was delicious! I got white meat chicken....,2019-12-13 19:32:54,5Rpjx7Q_e9uXd7Q7zEZuUA,C_eD0VF2OZi2rvUUQom3hQ
LEhV1oLq7TOeRuiM7DRA_A,5,"This place recently went through a re-organization, so the menu is now much smaller, and centers around northern Chinese noodle dishes. No fried rice, no...",2019-07-28 12:12:21,2v9YUyD5pLQKgf1vLaUB0w,Dd-grW7cEaZOmP2RyVARCg
xo689cYeZFIi3tfXrtO8Rw,4,"Really great service and the most authentic Chinese cuisine I've ever tasted here in the US. We tried the cold noodles, Chinese ham burgers, Malan, cold...",2019-07-20 12:33:02,2v9YUyD5pLQKgf1vLaUB0w,U4W0iP3xVFVxCmIbZWLZ9A
QfkoEFY1ialyOZgECxQcvw,5,"This restaurant has changed to a Xian Style menu with dishes like Lamb Handpulled noodles and Xian style Rougamo (pork buns).

Service: The lady/waiter was...",2019-07-05 09:06:01,2v9YUyD5pLQKgf1vLaUB0w,PS9LeRZHqoOR1YHaCzKElA
Q8PTdfVYpBFWp-TCMTStIQ,5,"No one comes close
Authentic , clean , traditional 

I so appreciate this place 

Fish comes imported from Japan - very hard to find this quality",2020-02-09 19:19:28,qBDpPs3Wg7EmUI5XGeUEdA,oUwQ9jnr2xzJCIPXxZbLJw
gX2CmkmlUNWF5arH536wrA,3,Honestly the only reason why I gave this place a 3 is because of the absurd price for a Japanese restaurant. A regular dinner can cost 50 dollars a person...,2020-02-21 07:51:25,qBDpPs3Wg7EmUI5XGeUEdA,NJVB1nGV1Fg-9xxAZ3gcWA
21u1JTlPi1gtql1uYIqueA,5,"I love the vibe of this place! It resembles a Japanese fine-dining experience with fresh sushi on display. We sat on a booth with a door, so you can have...",2019-12-05 17:09:08,qBDpPs3Wg7EmUI5XGeUEdA,27u0OdgfpwesenPwPP8dEg
92wfzwaQCYz33Ry7XQbILg,5,"Ambiance here is sublime. The best service (shout out to Marin). Great drinks. And, in addition to the regular menu, a dedicated vegan menu here. My meals...",2020-02-04 19:04:47,3w53096TZI65qMgxhuwc2A,8Ec7ngSKGC_LT7CUxDqoag
QeuzuJWoEIgPPyxWMo3XzQ,4,"Fantastic and interesting dishes - definitely a unique place in the North End and sets itself apart from all the standard pasta joints. 

The coccio with...",2019-09-18 17:40:17,3w53096TZI65qMgxhuwc2A,jqqB8hWF8kIrv2-qWt23xg
ApU8q0z5ElswShi5zaqmXw,3,Went with another couple and we enjoyed the meal but wasn't blown away. I'm not exactly familiar with Peruvian style Italian but I did enjoy my chicken parm...,2019-12-21 17:41:54,3w53096TZI65qMgxhuwc2A,QaO9BnKsdQOZFZQzUoKqwg
lNIVdmB1jHWQ_AR1e8wQ3Q,5,"Great tasting carnitas burritos indeed! At least 5 times higher quality meat, beans, and rice than the boloco burrito I ate a few weeks ago. This place is...",2020-02-06 20:01:58,Zg90qJF9EvASbqEARi3bZA,L7oY2iSaiufya9HP1FLHeA
PLvO2UCaF9GorFsFhG5i8g,2,"I had a veggie burrito where I asked for hot sauce but none was to be found. Actually, no flavor was to be found at all.",2019-12-18 02:32:36,Zg90qJF9EvASbqEARi3bZA,5kMii2JySygayQpyPBjqCA
2YcsQLpbJ-U7HKg4B_izJQ,4,I stopped in here on my way out of Boston to grab food to go. The guy at the counter was very helpful in helping me make my decision on what to orseI got...,2019-12-10 11:17:21,Zg90qJF9EvASbqEARi3bZA,PuILhFtSVVrn-Q2Bzk6IPw
pKXARbTWlpiIm2Oj2_uHBQ,4,They've got really good burgers and a nice beer selection. But what makes them a good shout is that you can make your own beer there.,2020-02-13 11:48:18,_0d408AYQPBJ0ywAaFBF3g,kxsZY7hs6vOkwuA7zP33eg
06XEt4F-6E1okqXJSsyjeA,3,Not a bad spot! We stopped in for a quick cocktail before heading out of town via the Amtrak station. I enjoyed the pomegranate processor cocktail. Very...,2020-02-16 16:30:42,_0d408AYQPBJ0ywAaFBF3g,7k_4euowzW_PT92lXialQw
GT5699-vpNY7G-CaA_peMA,2,"The beer is ok, I would have like to try more, but They were ""out of glasses for flights."" I've never heard of such a thing.  Especially when we were the...",2020-02-20 13:56:16,_0d408AYQPBJ0ywAaFBF3g,E2ArbMMo5uOICYA-fAOMew
yMygpdkBTvPZKU5YTxj3ag,4,great little hole in the wall. Awesome deals and nice bartenders,2019-08-27 12:26:15,7li1JnbB_WKidEzJoIKX6Q,IXfd75Pha9Ac-5d89v2OSw
v1yamqeVGAomgNMXzUd4lA,4,"Taco Tuesday is amazing here! We loved the pulled pork taco and the special vegetable one, which was sweet potato fries. The chicken was ok and the fish...",2019-06-20 14:43:30,7li1JnbB_WKidEzJoIKX6Q,FADKHXSD28YXODkpc--PRw
Q1M9OSLCz9hIHZqnRXSVjA,5,"It seems almost oddly appropriate that my first review following my mini, self-imposed sabbatical on here would be for a bar accessible via a back alley...",2019-08-04 18:18:02,7li1JnbB_WKidEzJoIKX6Q,6MizZ9yqvVMfnlgpbaVeVw
SxH9dXCnMybknVqvwXZv-g,4,"Okay, admittedly, Wing's Kitchen is sort of a hole in the wall in Chinatown.  It is a small space set several steps below ground level.  With only a few...",2019-11-04 18:55:15,Z7yoRa82PRkwdUOl6AuCQg,nl8gWLDo6U6MjqzbBmE_9A
ukH3PQametck1u_xzETFVA,5,It is a great restaurant if you care about the food taste and affordability. It is a bad restaurant if you care about the atmosphere and decorations. The...,2019-07-18 20:06:35,Z7yoRa82PRkwdUOl6AuCQg,8jzvzV7EQ3P84QVhJrFrMg
hpwodh4VNe2zG27e945KWA,4,"This pace was recommended by a friend whom I implicitly trust for Cantonese cuisine, since he grew up in Hong Kong. Came with a couple of other friends and...",2019-04-30 08:37:21,Z7yoRa82PRkwdUOl6AuCQg,v2coShUGN9ZATs67E6jTJw
VsC5ZejJhZyj9M_3Qv2beg,4,"So I came here on a food tour, I did not have the classic dining experience so bear that in mind while digesting this review.

The Boston food tour in which...",2019-09-10 13:00:08,m5jCNOs6QG75lkzLhMMryA,oR5az_eNCnfN7e49H3ONhg
-MZfd-l1xMYPlgf8gDP_dQ,1,Manager is a arrogant power tripper. Claimed our 22 year old son was falling asleep while waiting for our table. Refused to honor our reservation on a...,2019-10-04 16:20:20,m5jCNOs6QG75lkzLhMMryA,qW_cbiwcqEWtH3DozTrbVQ
_JQE-icj08LDZYHeyCoAwg,5,"Hand down an excellent dining  experience in every way. 
Food was amazing, service was excellent drinks and atmosphere  also amazing  without being...",2020-01-31 07:33:33,m5jCNOs6QG75lkzLhMMryA,3OgtadB_xvwAAKaAPxxedw
L9dda4i1hpeJ2d5riQcjhg,5,"We arrived at around 1030pm on a Saturday to check in to the Marriott hotel, where the restaurant is.  We were tired & starving & hoping for a quick &...",2019-09-07 20:02:07,y1sfdxrbmE5GKLF29H0NJA,SIZOfo7jTjCXnL8ZtpM2aw
_umX-jcWISYZHPJU44qFYg,5,My experience was fantastic. This place must have new management or something since all of these negative reviews happened. I had the clan chowder and a...,2019-10-02 15:57:58,y1sfdxrbmE5GKLF29H0NJA,cRK2XLp1rJXtbhWRbl1qbA
xhQ4sEHtTNSySJe1zAidDw,4,"Great restaurant in a hotel. 
Our wait staff, Debbie S.  Recommended the lobster roll. 
WOW!  It was fabulous !  Tons of huge pieces of lobster. 
My...",2019-08-09 17:00:37,y1sfdxrbmE5GKLF29H0NJA,nsGqyUo7Bt_8HQ8btBsblw
6SwaO9VUEhOM3jW06hcYuw,5,"I've been to this place quite a lot of times now and it never disappoints me!
I love the Moroccan chicken and lamb meatballs! The food they serve is...",2019-10-30 09:42:01,7_GG1BHaVobqRcbJOTMClA,w5zkMHmcO4pvaDYxrkxRnQ
DH9WWtbq1Xou52bJvCLTBQ,1,"Tried the spicy Adana kabab, which was hardly like anything an actual Adana kabab tastes like. The rice which came with it was plain and no flavor in...",2020-01-11 20:41:31,7_GG1BHaVobqRcbJOTMClA,PI2q3_FEKfRVnQFk-TYH-Q
yzLOXodZrxwoynHdpuL-FA,1,"I really wish I could give this place a good review but it sucks when they cheat you on their delivery. Consistently incomplete orders, missing. When you...",2019-09-24 19:04:04,7_GG1BHaVobqRcbJOTMClA,sgF3-cRlQksGMlWn139Ctg
3AS5js_DXgpHmJ2_v-Gxrg,5,The pernil was great and tasted like home (I'm from Texas but my mom is boricua so I'm saying it tastes like home cooking). They even have alcapurria and...,2019-11-25 13:08:37,2OkM6RT7vqCPuzuP3rvOfA,pMg9UT6NgKAppx939WRRHQ
H3DM9UA3r50JCv33ZIOp-Q,5,"We ordered pastelitos (chicken + beef) and a jibarito tripleta. The pastelitos were well seasoned, fresh, and had plenty of meat. I'd never heard of a...",2019-08-12 18:21:53,2OkM6RT7vqCPuzuP3rvOfA,0Ix4ud-KHEVmf4A_baI1mw
zmQaMZglRURZ9vY87vS1yg,4,Finally made it to South End to try this Puertorrican restaurant. From the outside this place is hidden from the very busy Tremont St and inside you'll only...,2018-12-15 17:15:09,2OkM6RT7vqCPuzuP3rvOfA,Z374Ok46YdkmWqa__9nAjA
NY1SyzzFDmSO0yIZCIpEag,4,"Pretty delicious. Between Addis Red Sea and Asmara, I like Lucy's for their flavors (tend to be less salty than the others), though their meat combos are...",2019-11-26 20:42:25,DzJumFwRmQKJOiLWHAZA9A,l2wSrxtdjZ3CeL_wO1jV5A
103imJlKhCn-_iGFo6VwJA,5,"Came here the other day and it was my first time back in a while!

I had the veggie rolls for starters, I expected them to be a little spicy and they...",2019-11-08 21:40:55,DzJumFwRmQKJOiLWHAZA9A,KOyp9GNa6SzKz5WvQRlTfA
_nuBAWcrJGRdvJosg46hGA,4,"We ordered Lunch Combo for two -  Beef.  Beef is on hard side, Veggie is not hot, potato is hard in core and I think it is not fully cooked.  Not a great...",2019-10-07 10:36:48,DzJumFwRmQKJOiLWHAZA9A,gcwFy6RefvodByovKZPubQ
e-o-WNdeGNADJIBafz1gRQ,4,"I love Reelhouse, the food was great, especially the chicken wings. The drinks are also delicious and there's a wide variety!

 The music inside, however,...",2019-08-25 15:42:55,gKnkxVBk1Tstu5QnBjk86w,WWcI5pwwQGim-Os7lMb72w
TPM59BI3dj1Gxj_dAlteiw,3,Unfortunately a little disappointed and maybe would have preferred eating here as a lunch or brunch instead of a dinner. As an app I had the calamari which...,2019-11-27 15:23:10,gKnkxVBk1Tstu5QnBjk86w,r7UN5h_6HkfwOpUGNW9POA
lXvYgTbyT52CPJYaCwt5RA,2,"The shrimp cocktail is good, but not much else. Ordered a vodka cranberry which tasted like nothing of the sort. Told the bartender and she pushed the drink...",2019-11-15 13:33:42,gKnkxVBk1Tstu5QnBjk86w,mIPI9nxjrHsZqq0u2BSvgw
X-ZP5RCSILnD9kcbep-ICA,5,"This is my third time in Boston, and whenever I come back I always find myself at Toscano. The food is superb and the wait staff is amazing. If you're...",2020-01-13 16:26:39,pVkvavnqw7t0uPx0udGqDg,v4y0gelvn8JAHkrpcG0q0w
bl09ZS7mhGtUORQT3Cl9KQ,2,"My experience here was sub par. I ordered the spaghetti allo scoglio and it was terrible. Honestly,  the seafood lacked basics, like browning and salt. The...",2020-02-07 17:41:15,pVkvavnqw7t0uPx0udGqDg,9BR-dII2ou_WV3-LE_hU0g
7MHUpAACQKiGYmO0Zd9GAQ,2,"I dropped by on a Wednesday night with a friend for some simple food and a few drinks. While the restaurant's atmosphere and furnishings were very nice, the...",2020-01-16 09:14:01,pVkvavnqw7t0uPx0udGqDg,ER1IFZA1iyhcsl7XrD_hSw
bqgB_4n0tHspyZ6aJb-O7g,5,"This was a birthday gift from my husband. 

Phenomenal!

Kevin ordered a cocktail. Amazing!
Even asked about and they wrote out the recipe for us. 

Our...",2020-02-14 18:16:19,wt-fwK_Y4WmJ0HBui4EsIQ,IHwJwTj2R9Zy3V0PHgvM_Q
VuGSmHzo1BcmHDiauTb2dQ,5,"One of the best place around Boston, the 7 courses tasting menu is always fantastic.
Take the wine pairing and you can beat that Price vs Quality.
Coming...",2019-10-21 07:25:53,wt-fwK_Y4WmJ0HBui4EsIQ,s5TFcsvkcLCBpKJC3KDIKA
W4WnCQV_vMwlAcIOn0iNHQ,5,I was so excited to try Fat Hen after looking at their menu online. My friends and I made a reservation in advance that went smoothly. There are limited...,2020-01-26 11:12:50,wt-fwK_Y4WmJ0HBui4EsIQ,hewcRuVoMg7o9EC25OaYgw
4wqwsvp1wls0ij1CXSYZJA,5,"This place is amazing. You get so much for your buck. and the food is just amazing! My Go yo is their beef shawarma plate. It comes with salad, rice and...",2019-12-26 19:06:28,llMSRtQledMr2T9Qbm9VIQ,PWy0W7__gyUk3Qt0jIINbw
UgMEekXC98m3yJDtRrPSiA,5,"Great spot. Delicious food at a very good price. Hidden gem in my opinion. 5 stars for service, quality food, and value for money.",2020-02-13 17:47:16,llMSRtQledMr2T9Qbm9VIQ,gTXWwW3Kqh5A4eD-NKET5Q
mshaWJ_1ov05Rm7td5a-MQ,5,"Ive been to Pita several times. I've already had it twice this week. I've ordered delivery, ordered pickup, ordered and ate there- it is ALWAYS good. I mean...",2019-07-12 13:59:11,llMSRtQledMr2T9Qbm9VIQ,eCbU7awEJGmW1YV7H9Gc9w
ZglTDBKtB_kJDQIX4621LQ,5,"I am not good at English so all I can say is tasty.
The shrimp soup has rice in it, spicy and rich, perfect for a cold winter night. The free bread might be...",2020-02-09 15:52:44,95isiDlZgT0iw5kYGazR_g,e1h6s5YI2plDr7yHJ3a-Ww
PztICgJUxsJ7hHzPj16FWA,5,Havana oOo nana! This mom and pop restaurant is my first Cuban cuisine experIence and I am impressed already! The wife (hostess and waitress) is super...,2020-02-06 15:55:38,95isiDlZgT0iw5kYGazR_g,wLtWrSnd9PjYabBeoo2RWQ
A7Ue77ntMiP7JJP3sduUFw,2,"Ive now eaten here twice, the service is very friendly and its a nice place.  The food is a bit too salty for my taste and the over all quality and flavor...",2020-02-14 10:11:42,95isiDlZgT0iw5kYGazR_g,V1DMf0qtzYl-6qttmQvnVA
uRRQtkLEKnH0HeoMm6yrtA,5,Hands down the best burger in Boston. Came here for lunch on 10/24/19. I'm a huge burger guy and I've tried many especially in LA and this is up there with...,2019-10-26 16:22:07,IB3PJgunEpe0xrxNX9rQ7Q,PcvAITWaMaT8K04KGiS1rg
9sBDu2uBN33HNVUjfzSpoQ,3,"Lots of times when a meal is deliciously and unexpectedly prepared it's the sweetest!!

The dish was great and I enjoyed my pumpkin spice soup with Italian...",2020-02-19 08:54:09,IB3PJgunEpe0xrxNX9rQ7Q,fDMIxzcxeRaWou24liOHwQ
ZPeZQcYqLEOLOVQCoAl38w,5,"Great breakfast and lunch spot in the financial district. 
Tbh half the reason I go here so often is Bc they have great iced coffee flavors and it's no...",2019-09-10 14:24:55,IB3PJgunEpe0xrxNX9rQ7Q,hP4M-buPoPnDMRBJuHKvyw
1yK5XAKk6SMWgva24Gy3hA,4,"This shake shack is a bit on the smaller side compared to other locations.

Not as much sitting room, but a lot of standing room (you need that for the...",2019-10-27 07:07:00,PtjiKtL7NSLLkeB85DRpaA,KOyp9GNa6SzKz5WvQRlTfA
DbruxxqyI1U6Rr3cE-m5lw,3,"Big Shake Shack fan, just not a big fan of this location. It is centrally located and well maintained but a bit chaotic. When ordering there were two lines...",2020-01-15 06:40:08,PtjiKtL7NSLLkeB85DRpaA,boHdmVF2lcones485d7ojg
QoK4-Suc--EUpRzAbSBhWw,2,"This is fine if you're ordering in, but I experienced poor service. I had a promo for a free shake through the app, so in person I used the app. Not only...",2019-09-12 12:27:40,PtjiKtL7NSLLkeB85DRpaA,FADKHXSD28YXODkpc--PRw
hMhE3-0Xavc5lMruhbxwVA,5,"Stopped by - walked the area and wanted fresh seafood and good ambiance. This place had both. Food was great! Clams, chowder, wine! The bread was hot and...",2019-11-03 10:02:16,7kCMcEEKXqItFv5m0-Yj4g,pPcsF0-HPbWb9ZmAIpisqQ
0-nEVajRKYV0wdfLQqM4JA,3,"Located on Salem Street, (the second Main Street in the North End, after Hanover), my friend was drawn in by the appetizer specials.  We were eating at an...",2019-11-16 12:53:40,7kCMcEEKXqItFv5m0-Yj4g,PbuiIjZlb7B5tsscK1DUHQ
V5VyNEa5JgRqudhxd7eANA,4,"We choose this restaurant because it wasn't any wait time. The other place that were located next door to this place, we had to wait from an hour in a half...",2019-10-20 14:01:27,7kCMcEEKXqItFv5m0-Yj4g,LfYrQvUewPxM2xJAsBJG7w
CUXkf3JvdcoInRmKninrDA,4,Me and my friend came here after work and we got the cozy shrimp to start. My friend got the fisherman's madness and I got the brown sugar Jade noodles....,2019-12-21 16:00:41,zqfbHraCjhS5ZOT70Svn1A,S2ZNIo5u40JIipSGFVhtwA
PgBPQAT69lGDHidyeNymkw,4,"Excellent service! Waiters kept filling our glasses with water and were super nice
Food came fast and was good
Would suggest brining to the table paper...",2019-12-07 15:07:19,zqfbHraCjhS5ZOT70Svn1A,_xv3Dk74vnIen7zM1OgxUw
WjAYY4nl4iUhBY7UiyCPGA,4,"I came here for lunch on a Friday, and it was pretty much full. I had to wait a bit for a seat, and service was quite slow. I intended to come here for a...",2020-02-22 07:48:27,zqfbHraCjhS5ZOT70Svn1A,oqCtfkf3IcwLF7A5iLlxlQ
EDlWcg4yWiaM2Kr0kOnieA,3,"Traveling a lot out of Boston,  I would say the price is in the middle range of an airport restaurant. Food was good and portions are ok.
I haven't tried...",2020-01-28 11:03:38,V-dVahKTe8d5ikGUvgXzzA,-I8q2BYEkiysvALRBVJ8-Q
IIt4nBtDyN0bTPVyXLXkHA,4,"I wouldn't recommend coming here for the service, but as others have said, the Priority Pass credit is well worth it and I really enjoyed my meal.

I went...",2020-01-24 19:14:48,V-dVahKTe8d5ikGUvgXzzA,dhQOA8-FdpA6D0hNhXEYIw
o3c_9EnUBvIQK7JSlH7xgg,3,Came here while waiting for my colleagues flight to arrive. I ate here because I thought I could use my priority pass membership for a discount on my meal....,2020-01-15 08:24:03,V-dVahKTe8d5ikGUvgXzzA,QUa3OERrf-p19EeOfUZDxg
LQkXHCa3iRtEne-hOccf8g,5,Came to the daily catch on a Saturday evening around 6-6:30. The wait time was only about 5 minutes. We got lucky enough to beat the crowds because as we...,2019-09-29 11:10:17,HUtHbHjyu114ptcilT_M6g,AvxgXXUmm4Y75N2d7hGmTA
KnKYXnrSAIQFUSsUsVil_g,2,"Like waiting in absurdly long lines? How about burnt garlic? Great, this is the place for you! 

For appetizer, I started with the ""World Famous Fried...",2020-01-02 19:17:59,HUtHbHjyu114ptcilT_M6g,cP3zRJ1_RBLVQZ5mWPB9Iw
RfdeAfqyUCvVsZ0BFdehaQ,3,Decided to go here from a friend's recommendation. We went there during weekend day around 6 and there was a little line. The restaurant is very small with...,2019-10-10 20:30:28,HUtHbHjyu114ptcilT_M6g,VswUoaRCaDcu4D-_hrHuaQ
mzQjsd_8qphA8zKsSrnWvQ,5,"This is one of my favorite sushi places in Boston. The prices and quality are great. It's such a small place, it's like a hidden gem. There isn't much...",2019-11-07 14:02:15,IqyqfQFnBsOIReGrcgaYhA,dbVpS_3WNmrk5t9dVxCJjg
kv1EMBhH_xOxHfYjBWXv6w,3,I had pretty low expectations for this place and they still managed to be lower than that... Or maybe it's my fault for ordering Poke Bowl here. I had...,2019-11-17 11:39:04,IqyqfQFnBsOIReGrcgaYhA,_fysG2M3W_6UZNkAuqiZ9g
Xsa1-tJO8qCozBI4Eu-YJg,2,"Like many others said, the service here is NONEXISTENT. 
They are always so rude and they rush you even when there are no customers. I come back thinking...",2019-11-14 10:28:13,IqyqfQFnBsOIReGrcgaYhA,Bs0wMg9feuxxL859SEZ31A
