restaurant_id,restaurant_name,restaurant_url,review_count,price,rating,phone,address,zipcode
nmSiYGAo8YA4oCXjAAgY5g,The Mission Bar & Grill,https://www.yelp.com/biz/the-mission-bar-and-grill-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,330,$$,3.5,18572770176,724 Huntington Ave,02120
C7FKNwSUlbUinT9cRSLXHA,Cuchi Cuchi,https://www.yelp.com/biz/cuchi-cuchi-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1146,$$$,4.0,16174567687,795 Main St,02139
DvHULVGFrf-IqkNkP3q8DA,Pete's Dockside,https://www.yelp.com/biz/petes-dockside-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,113,$,4.5,16175681888,12 Channel St,02210
nlnWODemnfzut10tzC5x3A,Post 390,https://www.yelp.com/biz/post-390-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,664,$$$,3.5,16176240454,406 Stuart St,02116
00auKm-dnzG62uRQahOUhg,Ashur Restaurant,https://www.yelp.com/biz/ashur-restaurant-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,47,$$,4.0,16178719468,291 Roxbury St,02119
Hz_fXkcR85-6EQfkOKV5IQ,Shake Shack,https://www.yelp.com/biz/shake-shack-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,388,$$,3.5,16174821015,234-236 Newbury St,02116
mCX9XzBLB1y5_OrFASv1mA,Love Art Udon,https://www.yelp.com/biz/love-art-udon-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,142,$$,4.0,16179338047,1024 Commonwealth Ave,02215
BWd6NAPqPpmDhy6EQXeECA,"MOOYAH Burgers, Fries & Shakes",https://www.yelp.com/biz/mooyah-burgers-fries-and-shakes-boston-5?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,100,$,4.0,16177204455,140 Tremont St,02111
xQ1ZtOzzZXxKYvE3DNX_zg,Night Shift Brewing - Lovejoy Wharf,https://www.yelp.com/biz/night-shift-brewing-lovejoy-wharf-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,98,$$,4.0,18573503105,1 Lovejoy Wharf,02114
kAFRR5tmi3RI8-XfLpNi5Q,Legal Test Kitchen,https://www.yelp.com/biz/legal-test-kitchen-boston-7?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,332,$$,3.5,16175235959,1 Harborside Dr,02128
vQNe7TD_QDpGtGbkaAqi8Q,Bacco,https://www.yelp.com/biz/bacco-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,337,$$,3.5,16177429200,107 Salem St,02113
WkjIWu8rIpAAUhnqsuik9w,The Table at Season to Taste,https://www.yelp.com/biz/the-table-at-season-to-taste-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,189,$$$$,4.5,16175233600,2447 Massachusetts Ave,02140
WR6RXp1I9QmO7-21lsqD8g,South End Buttery,https://www.yelp.com/biz/south-end-buttery-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,873,$$,3.5,16174219595,314 Shawmut Ave,02118
8I275yw-PcoFgiXROgdFMA,City Winery,https://www.yelp.com/biz/city-winery-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,294,$$,3.0,16178077307,80 Beverly St,02114
Cnmw5H0jwJI6mJb5xDDQtA,The Four's Restaurant & Sports Bar,https://www.yelp.com/biz/the-fours-restaurant-and-sports-bar-boston-8?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,349,$$,3.5,16176613254,166 Canal St,02114
OuMpFhlw-2lpeMK3o5RI2g,Aqua Pazza,https://www.yelp.com/biz/aqua-pazza-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,153,$$$,4.5,16172483839,135 Richmond St,02109
gwiBd_RCD2Hcd3_ESjyMbA,Massimino's,https://www.yelp.com/biz/massiminos-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,356,$$,3.5,16176299500,207 Endicott St,02113
25DUwcQq4ywNMivBjig2Rg,Lucca Restaurant & Bar,https://www.yelp.com/biz/lucca-restaurant-and-bar-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,471,$$$,3.5,16175238496,226 Hanover St,02113
yHLNNseBMmHiWI1EtjZFaw,North 26 Restaurant and Bar,https://www.yelp.com/biz/north-26-restaurant-and-bar-boston-43?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,187,$$,3.5,16175362233,26 North Street,02109
VGU8Cy97So-jQCtWLKO6bA,Loretta's Last Call,https://www.yelp.com/biz/lorettas-last-call-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,232,$$,3.5,16175761900,1 Lansdowne St,02115
CkmykRQcSfIsbb62F4NQoQ,Terra,https://www.yelp.com/biz/terra-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,267,$$,3.5,16172418142,800 Boylston St,02199
-I4bxb04YkCSNCbFWto7Gw,Dali Restaurant & Tapas Bar,https://www.yelp.com/biz/dali-restaurant-and-tapas-bar-somerville?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1050,$$,4.0,16177421530,415 Washington St,02143
kiEx6SbKY69fgDF-KVpEWA,Casarecce,https://www.yelp.com/biz/casarecce-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,73,$$,4.0,16173835575,285 Hanover St,02113
oDoacShrKZFDO-X4NrhKUg,Rosebud American Kitchen & Bar,https://www.yelp.com/biz/rosebud-american-kitchen-and-bar-somerville-5?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,577,$$,4.0,18572653017,381 Summer St,02144
wdKi_CGVXIgdah5kaUsZKA,Mother Anna's Restaurant,https://www.yelp.com/biz/mother-annas-restaurant-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,343,$$,3.5,16173545433,211 Hanover St,02113
3SFk3-fboi1U9PFEDs1o3Q,Cafeteria Boston,https://www.yelp.com/biz/cafeteria-boston-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,934,$$,3.5,16172979010,279A Newbury St,02116
6cE6ZKMM9QXEQIuxH_5R1w,Viale,https://www.yelp.com/biz/viale-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,243,$$$,4.0,16176613278,502 Massachusetts Ave,02139
8I2CBbVJnWS8w8OfkexE8g,The Warren Tavern,https://www.yelp.com/biz/the-warren-tavern-charlestown?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,469,$$,4.0,16175472757,2 Pleasant St,02129
f-N5U20A9DjW3Dpwgg51yg,The Oyster Bar,https://www.yelp.com/biz/the-oyster-bar-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,87,$$,4.0,16178642100,1 Faneuil Hall Sq,02109
ROKUGsp9ABxYpbH8v1PgQQ,BAB Korean Bistro,https://www.yelp.com/biz/bab-korean-bistro-brookline-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,116,$$,4.0,16179451460,1374 Beacon St,02446
jy1h7IhXrp6KVvgM2Z0law,Shawarma Falafel,https://www.yelp.com/biz/shawarma-falafel-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,428,$,4.5,16172270311,26 Province St,02108
n4w8EfGk828qQehX9JSehQ,Life Alive,https://www.yelp.com/biz/life-alive-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1426,$$,4.5,16172541839,765 Mass Ave,02139
PNuPnJSwGBaqvD3fUKo4Ow,The Industry,https://www.yelp.com/biz/the-industry-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,179,$$,4.0,16172426009,750 Adams St,02122
a3EPYlpY5fO4f4yuvZzVDw,East Side Bar & Grille,https://www.yelp.com/biz/east-side-bar-and-grille-cambridge-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,366,$$,4.5,16175361100,561 Cambridge St,02141
L9S4WSPE3r1Bg9KgIlTqpA,The Maharaja,https://www.yelp.com/biz/the-maharaja-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,522,$$,4.0,16177782200,57 JFK St,02138
lad_3DljDhzE61u_GbseTA,Alden & Harlow,https://www.yelp.com/biz/alden-and-harlow-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1246,$$$,4.0,16178685030,40 Brattle St,02138
mNjI-BGs-FMaZCdwgP_8uA,Santouka Harvard Square,https://www.yelp.com/biz/santouka-harvard-square-cambridge-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1225,$$,4.0,18573504305,1 Bow St,02138
Hnx34LxtfW4XV0gZ18zMBg,Vinoteca di Monica,https://www.yelp.com/biz/vinoteca-di-monica-boston-5?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,402,$$,3.5,16174820131,143 Richmond St,02109
_A6fj7b4qwnmcEEOYOu5vw,Mala Restaurant,https://www.yelp.com/biz/mala-restaurant-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,246,$$,3.5,16175425108,129 Brighton Ave,02134
UGJpzdTghcvMekA1ML0-kA,Tangierino,https://www.yelp.com/biz/tangierino-charlestown?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,643,$$$,3.5,18572856933,83 Main St,02129
QULve82crMjaNkgfqfjl2Q,Darryl's Corner Bar & Kitchen,https://www.yelp.com/biz/darryls-corner-bar-and-kitchen-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,658,$$,3.5,16172277606,604 Columbus Ave,02118
ujd0cTTtfsbC5NQ3-BB0XQ,Smith & Wollensky,https://www.yelp.com/biz/smith-and-wollensky-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,351,$$$$,3.5,16172620909,294 Congress St,02210
v95Rm0Lu9Y_w3iRd-YDskg,Faialense Sport Club,https://www.yelp.com/biz/faialense-sport-club-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,15,$$,4.5,16172653474,1121 Cambridge St,02139
7dzyLlNQXwuPsmvquuaVIA,Mumbai Spice,https://www.yelp.com/biz/mumbai-spice-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,181,$$,3.0,16172215102,251 Massachusetts Ave,02115
vYhVfEIyRyjN4jj-N_7iYg,Grainmaker,https://www.yelp.com/biz/grainmaker-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,114,$$,4.0,16178768444,91 Summer St,02110
trHvcsE3xRS8YcbrDrnSmg,Les Zygomates,https://www.yelp.com/biz/les-zygomates-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,445,$$$,3.5,16177235939,129 South St,02111
-oun-dnrRXlaE0c3p0angw,Happy Lamb Hot Pot,https://www.yelp.com/biz/happy-lamb-hot-pot-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,380,$$,4.0,16172277300,485 Massachusetts Ave,02139
63DvXSks1tHIDajOGvwnRQ,Caffé Vittoria,https://www.yelp.com/biz/caff%C3%A9-vittoria-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,930,$,4.0,16173380808,296 Hanover St,02113
d6lZvLNxebUYJUA8_3M3ZA,Sol Azteca,https://www.yelp.com/biz/sol-azteca-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,360,$$,3.5,16177341911,914 Beacon St,02215
mTDUvqfqg72hndZbjbApAw,Bobby Fish Market,https://www.yelp.com/biz/bobby-fish-market-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,14,$$,4.5,16178647447,312 Bowdoin St,02122
znkU8_QJ4Dksd8XUVjXBcg,Fuku Boston Seaport,https://www.yelp.com/biz/fuku-boston-seaport-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,180,$$,3.5,16176715939,43 Northern Ave,02210
qpDzEwTAYPUityT2I4BpfA,La Bodega,https://www.yelp.com/biz/la-bodega-watertown?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,116,$$,4.5,16178962337,21 Nichols Ave,02472
nBG0C0J7bnBnUMB39F5O-A,Bin 26 Enoteca,https://www.yelp.com/biz/bin-26-enoteca-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,284,$$$,3.5,16178683951,26 Charles St,02114
ZiUZYZhbmJ9yzdGsiU2KxQ,Pellino's Ristorante,https://www.yelp.com/biz/pellinos-ristorante-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,315,$$,4.0,16175628828,2 Prince St,02113
nzyu4lcjIOH_zPMlaPbmrw,Hot Pot Buffet,https://www.yelp.com/biz/hot-pot-buffet-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,575,$$,3.5,16176256255,70 Beach St,02111
iczbR_n2umpkpkGk0d4ukg,Flames Restaurant II,https://www.yelp.com/biz/flames-restaurant-ii-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,189,$$,3.5,16175248810,746 Huntington Ave,02115
CoZmZKv2lCYd-UoAsAUobA,Asmara Restaurant,https://www.yelp.com/biz/asmara-restaurant-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,337,$$,4.0,16177556144,739 Massachusetts Ave,02139
RssuQyiu4wUDPi3Qv5sayA,Tarboosh,https://www.yelp.com/biz/tarboosh-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,92,$$,4.5,16175364341,2 Brighton Ave,02134
QeHA9K8uks9XGBxJeKzFCA,BEERWORKS No. 3 Canal,https://www.yelp.com/biz/beerworks-no-3-canal-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,484,$$,3.0,16172094939,112 Canal St,02114
glluqf9RsBrWJrQp3MjHLA,Baraka,https://www.yelp.com/biz/baraka-cambridge-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,101,$$,4.5,16174201900,1728 Massachusetts Ave,02138
4YFSmyN_VjGjL9YieHmwBw,Pho Viet's,https://www.yelp.com/biz/pho-viets-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,436,$,4.0,16175671900,1095 Commonwealth Ave,02228
2yWNJ7CMBs22tlZLZAmLDQ,Pikliz International Kitchen,https://www.yelp.com/biz/pikliz-international-kitchen-somerville?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,123,$$,4.5,16177318646,288A Broadway,02145
WSrBt8DkKbAIZQnT92v8Ag,Ten Tables,https://www.yelp.com/biz/ten-tables-jamaica-plain?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,650,$$$,4.0,16176230020,597 Centre St,02130
K5hoBpUEYgwMPHtHwRDTeg,Wahlburgers,https://www.yelp.com/biz/wahlburgers-boston-18?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,475,$$,3.0,16178689098,Logan International Airport Terminal C,02128
G9dhca2szCof59SaODfhMA,Casa Romero,https://www.yelp.com/biz/casa-romero-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,529,$$,3.5,16175671944,30 Gloucester St,02115
mJ6wNXXsc5ettMVhrLMv-Q,Popover King,https://www.yelp.com/biz/popover-king-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,85,$$,4.0,16179033110,74 Canal St,02114
HCHxbmFDip0E51onVkcnZg,Branch Line,https://www.yelp.com/biz/branch-line-watertown?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,311,$$,4.0,16175361695,321 Arsenal St,02472
WjnPQa6DYwnOLWA1X3EISg,Mehak,https://www.yelp.com/biz/mehak-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,209,$$,4.0,16179452576,329 Sumner St,02128
cSvpRCBljhJiE6NFZUwK4w,Sunset Cantina,https://www.yelp.com/biz/sunset-cantina-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,632,$$,3.5,16176237972,916 Commonwealth Ave,02215
rQ8NMRJfhTTV77gFoVYHyA,Moroccan Hospitality Restaurant,https://www.yelp.com/biz/moroccan-hospitality-restaurant-somerville?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,141,$$,4.0,16172361888,585 Somerville Ave,02143
WFMlEipNxrPYArq4VSaQaw,Desfina Restaurant,https://www.yelp.com/biz/desfina-restaurant-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,230,$$,4.0,16177381268,202 3rd St,02141
vsS0M6qbVFaCFKYZA2Iu2g,Saigon Hut,https://www.yelp.com/biz/saigon-hut-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,169,$,4.0,16177200052,305 Meridian St,02128
RJfovzPhmdt-pYHnFboM8w,The Avenue,https://www.yelp.com/biz/the-avenue-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,368,$,4.0,16173577399,1249 Commonwealth Ave,02134
T-kJzBxAIod85_y-f_0lAg,Kashmir Indian Restaurant,https://www.yelp.com/biz/kashmir-indian-restaurant-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,608,$$,3.5,18572399042,279 Newbury St,02116
Z9g2Zxf8wSXjgCanPPrnWQ,Loyal Nine,https://www.yelp.com/biz/loyal-nine-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,405,$$,4.0,16174820301,660 Cambridge St,02141
5Rpjx7Q_e9uXd7Q7zEZuUA,Machu Chicken,https://www.yelp.com/biz/machu-chicken-somerville?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,289,$$,4.5,16173382218,25 Union Sq,02143
2v9YUyD5pLQKgf1vLaUB0w,Chef Chang's on Back Bay,https://www.yelp.com/biz/chef-changs-on-back-bay-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,85,$$,3.5,16177424336,30 Massachusetts Ave,02115
qBDpPs3Wg7EmUI5XGeUEdA,Fugakyu Japanese Cuisine,https://www.yelp.com/biz/fugakyu-japanese-cuisine-brookline-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,1191,$$,4.0,16175695250,1280 Beacon St,02446
3w53096TZI65qMgxhuwc2A,Taranta Cucina Meridionale,https://www.yelp.com/biz/taranta-cucina-meridionale-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,473,$$$,4.0,16179033156,210 Hanover St,02113
Zg90qJF9EvASbqEARi3bZA,Maria's Taqueria,https://www.yelp.com/biz/marias-taqueria-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,282,$,4.0,16172660900,226 Tremont St,02116
